Word,block,response,totcount,theword,proportion
Tomato,solidity,I don't know/It's hard to say,29,토마토,0.10344827586206896
Tomato,solidity,Not a solid,29,토마토,0.10344827586206896
Tomato,solidity,Solid,29,토마토,0.7931034482758621
Tongue,category_organization,Form,29,혀,0.5862068965517241
Tongue,category_organization,"Form, Color",29,혀,0.1724137931034483
Tongue,category_organization,"Form, Color, Material",29,혀,0.10344827586206896
Tongue,category_organization,"Form, Material",29,혀,0.10344827586206896
Tongue,category_organization,Material,29,혀,0.034482758620689655
Tongue,count_mass,Can be counted,36,혀,0.8055555555555556
Tongue,count_mass,I don't know/It's hard to say,36,혀,0.19444444444444445
Tongue,solidity,I don't know/It's hard to say,29,혀,0.2413793103448276
Tongue,solidity,Not a solid,29,혀,0.10344827586206896
Tongue,solidity,Solid,29,혀,0.6551724137931034
Tooth/Teeth,category_organization,Form,29,이/이빨,0.5517241379310345
Tooth/Teeth,category_organization,"Form, Color",29,이/이빨,0.13793103448275862
Tooth/Teeth,category_organization,"Form, Color, Material",29,이/이빨,0.10344827586206896
Tooth/Teeth,category_organization,"Form, Material",29,이/이빨,0.1724137931034483
Tooth/Teeth,category_organization,Material,29,이/이빨,0.034482758620689655
Tooth/Teeth,count_mass,Can be counted,32,이/이빨,0.90625
Tooth/Teeth,count_mass,I don't know/It's hard to say,32,이/이빨,0.09375
Tooth/Teeth,solidity,I don't know/It's hard to say,29,이/이빨,0.10344827586206896
Tooth/Teeth,solidity,Not a solid,29,이/이빨,0.06896551724137931
Tooth/Teeth,solidity,Solid,29,이/이빨,0.8275862068965517
Toothbrush,category_organization,Form,29,칫솔,0.6896551724137931
Toothbrush,category_organization,"Form, Color, Material",29,칫솔,0.10344827586206896
Toothbrush,category_organization,"Form, Material",29,칫솔,0.1724137931034483
Toothbrush,category_organization,Material,29,칫솔,0.034482758620689655
Toothbrush,count_mass,Can be counted,30,칫솔,0.9666666666666667
Toothbrush,count_mass,I don't know/It's hard to say,30,칫솔,0.03333333333333333
Toothbrush,solidity,I don't know/It's hard to say,29,칫솔,0.034482758620689655
Toothbrush,solidity,Solid,29,칫솔,0.9655172413793104
Toothpaste,category_organization,Color,29,치약,0.034482758620689655
Toothpaste,category_organization,"Color, Material",29,치약,0.06896551724137931
Toothpaste,category_organization,Form,29,치약,0.4827586206896552
Toothpaste,category_organization,"Form, Color, Material",29,치약,0.06896551724137931
Toothpaste,category_organization,"Form, Material",29,치약,0.27586206896551724
Toothpaste,category_organization,Material,29,치약,0.06896551724137931
Toothpaste,count_mass,Can be counted,38,치약,0.7105263157894737
Toothpaste,count_mass,Cannot be counted,38,치약,0.05263157894736842
Toothpaste,count_mass,I don't know/It's hard to say,38,치약,0.23684210526315788
Toothpaste,solidity,I don't know/It's hard to say,29,치약,0.3103448275862069
Toothpaste,solidity,Not a solid,29,치약,0.27586206896551724
Toothpaste,solidity,Solid,29,치약,0.41379310344827586
Towel,category_organization,Color,29,수건,0.034482758620689655
Towel,category_organization,Form,29,수건,0.5862068965517241
Towel,category_organization,"Form, Color",29,수건,0.06896551724137931
Towel,category_organization,"Form, Color, Material",29,수건,0.06896551724137931
Towel,category_organization,"Form, Material",29,수건,0.1724137931034483
Towel,category_organization,Material,29,수건,0.06896551724137931
Towel,count_mass,Can be counted,33,수건,0.8484848484848485
Towel,count_mass,I don't know/It's hard to say,33,수건,0.15151515151515152
Towel,solidity,I don't know/It's hard to say,30,수건,0.16666666666666666
Towel,solidity,Not a solid,30,수건,0.06666666666666667
Towel,solidity,Solid,30,수건,0.7666666666666667
Toy,category_organization,"Color, Material",29,장난감,0.034482758620689655
Toy,category_organization,Form,29,장난감,0.4827586206896552
Toy,category_organization,"Form, Color",29,장난감,0.034482758620689655
Toy,category_organization,"Form, Color, Material",29,장난감,0.10344827586206896
Toy,category_organization,"Form, Material",29,장난감,0.13793103448275862
Toy,category_organization,Material,29,장난감,0.06896551724137931
Toy,category_organization,Not applicable,29,장난감,0.13793103448275862
Toy,count_mass,Can be counted,34,장난감,0.7647058823529411
Toy,count_mass,Cannot be counted,34,장난감,0.029411764705882353
Toy,count_mass,I don't know/It's hard to say,34,장난감,0.20588235294117646
Toy,solidity,I don't know/It's hard to say,31,장난감,0.22580645161290322
Toy,solidity,Solid,31,장난감,0.7741935483870968
Train,category_organization,Form,28,기차,0.6428571428571429
Train,category_organization,"Form, Color, Material",28,기차,0.03571428571428571
Train,category_organization,"Form, Material",28,기차,0.25
Train,category_organization,Material,28,기차,0.07142857142857142
Train,count_mass,Can be counted,30,기차,0.8666666666666667
Train,count_mass,Cannot be counted,30,기차,0.03333333333333333
Train,count_mass,I don't know/It's hard to say,30,기차,0.1
Train,solidity,I don't know/It's hard to say,31,기차,0.0967741935483871
Train,solidity,Solid,31,기차,0.9032258064516129
Trash can,category_organization,Color,29,쓰레기통/휴지통,0.034482758620689655
Trash can,category_organization,Form,29,쓰레기통/휴지통,0.7586206896551724
Trash can,category_organization,"Form, Color, Material",29,쓰레기통/휴지통,0.10344827586206896
Trash can,category_organization,"Form, Material",29,쓰레기통/휴지통,0.06896551724137931
Trash can,category_organization,Material,29,쓰레기통/휴지통,0.034482758620689655
Trash can,count_mass,Can be counted,30,쓰레기통/휴지통,0.9666666666666667
Trash can,count_mass,I don't know/It's hard to say,30,쓰레기통/휴지통,0.03333333333333333
Trash can,solidity,I don't know/It's hard to say,29,쓰레기통/휴지통,0.034482758620689655
Trash can,solidity,Solid,29,쓰레기통/휴지통,0.9655172413793104
Tray,category_organization,Color,29,쟁반,0.034482758620689655
Tray,category_organization,Form,29,쟁반,0.6551724137931034
Tray,category_organization,"Form, Color",29,쟁반,0.034482758620689655
Tray,category_organization,"Form, Color, Material",29,쟁반,0.10344827586206896
Tray,category_organization,"Form, Material",29,쟁반,0.13793103448275862
Tray,category_organization,Material,29,쟁반,0.034482758620689655
Tray,count_mass,Can be counted,30,쟁반,0.9666666666666667
Tray,count_mass,I don't know/It's hard to say,30,쟁반,0.03333333333333333
Tray,solidity,I don't know/It's hard to say,29,쟁반,0.034482758620689655
Tray,solidity,Solid,29,쟁반,0.9655172413793104
Tree,category_organization,Color,29,나무,0.034482758620689655
Tree,category_organization,Form,29,나무,0.5862068965517241
Tree,category_organization,"Form, Color",29,나무,0.06896551724137931
Tree,category_organization,"Form, Color, Material",29,나무,0.13793103448275862
Tree,category_organization,"Form, Material",29,나무,0.10344827586206896
Tree,category_organization,Material,29,나무,0.034482758620689655
Tree,category_organization,Not applicable,29,나무,0.034482758620689655
Tree,count_mass,Can be counted,33,나무,0.7878787878787878
Tree,count_mass,Cannot be counted,33,나무,0.09090909090909091
Tree,count_mass,I don't know/It's hard to say,33,나무,0.12121212121212122
Tree,solidity,I don't know/It's hard to say,29,나무,0.13793103448275862
Tree,solidity,Not a solid,29,나무,0.10344827586206896
Tree,solidity,Solid,29,나무,0.7586206896551724
Truck,category_organization,Form,28,트럭,0.6071428571428571
Truck,category_organization,"Form, Color",28,트럭,0.03571428571428571
Truck,category_organization,"Form, Color, Material",28,트럭,0.03571428571428571
Truck,category_organization,"Form, Material",28,트럭,0.25
Truck,category_organization,Material,28,트럭,0.07142857142857142
Truck,count_mass,Can be counted,30,트럭,0.9333333333333333
Truck,count_mass,I don't know/It's hard to say,30,트럭,0.06666666666666667
Truck,solidity,I don't know/It's hard to say,30,트럭,0.06666666666666667
Truck,solidity,Solid,30,트럭,0.9333333333333333
Turtle,category_organization,Color,29,거북이,0.034482758620689655
Turtle,category_organization,Form,29,거북이,0.6206896551724138
Turtle,category_organization,"Form, Color",29,거북이,0.10344827586206896
Turtle,category_organization,"Form, Color, Material",29,거북이,0.06896551724137931
Turtle,category_organization,"Form, Material",29,거북이,0.13793103448275862
Turtle,category_organization,Material,29,거북이,0.034482758620689655
Turtle,count_mass,Can be counted,36,거북이,0.8055555555555556
Turtle,count_mass,I don't know/It's hard to say,36,거북이,0.19444444444444445
Turtle,solidity,I don't know/It's hard to say,29,거북이,0.2413793103448276
Turtle,solidity,Not a solid,29,거북이,0.10344827586206896
Turtle,solidity,Solid,29,거북이,0.6551724137931034
Umbrella,category_organization,Color,29,우산,0.034482758620689655
Umbrella,category_organization,Form,29,우산,0.6206896551724138
Umbrella,category_organization,"Form, Color",29,우산,0.06896551724137931
Umbrella,category_organization,"Form, Color, Material",29,우산,0.13793103448275862
Umbrella,category_organization,"Form, Material",29,우산,0.10344827586206896
Umbrella,category_organization,Material,29,우산,0.034482758620689655
Umbrella,count_mass,Can be counted,30,우산,0.9666666666666667
Umbrella,count_mass,I don't know/It's hard to say,30,우산,0.03333333333333333
Umbrella,solidity,I don't know/It's hard to say,29,우산,0.034482758620689655
Umbrella,solidity,Solid,29,우산,0.9655172413793104
Underwear,category_organization,Form,29,팬티,0.6206896551724138
Underwear,category_organization,"Form, Color",29,팬티,0.06896551724137931
Underwear,category_organization,"Form, Color, Material",29,팬티,0.10344827586206896
Underwear,category_organization,"Form, Material",29,팬티,0.13793103448275862
Underwear,category_organization,Material,29,팬티,0.06896551724137931
Underwear,count_mass,Can be counted,32,팬티,0.875
Underwear,count_mass,Cannot be counted,32,팬티,0.03125
Underwear,count_mass,I don't know/It's hard to say,32,팬티,0.09375
Underwear,solidity,I don't know/It's hard to say,29,팬티,0.10344827586206896
Underwear,solidity,Not a solid,29,팬티,0.06896551724137931
Underwear,solidity,Solid,29,팬티,0.8275862068965517
Vacuum Cleaner,category_organization,Color,29,청소기,0.034482758620689655
Vacuum Cleaner,category_organization,Form,29,청소기,0.6896551724137931
Vacuum Cleaner,category_organization,"Form, Color",29,청소기,0.034482758620689655
Vacuum Cleaner,category_organization,"Form, Color, Material",29,청소기,0.034482758620689655
Vacuum Cleaner,category_organization,"Form, Material",29,청소기,0.13793103448275862
Vacuum Cleaner,category_organization,Material,29,청소기,0.06896551724137931
Vacuum Cleaner,count_mass,Can be counted,30,청소기,0.9666666666666667
Vacuum Cleaner,count_mass,I don't know/It's hard to say,30,청소기,0.03333333333333333
Vacuum Cleaner,solidity,I don't know/It's hard to say,29,청소기,0.034482758620689655
Vacuum Cleaner,solidity,Solid,29,청소기,0.9655172413793104
Waist,category_organization,Form,29,허리,0.8620689655172413
Waist,category_organization,"Form, Material",29,허리,0.10344827586206896
Waist,category_organization,Material,29,허리,0.034482758620689655
Waist,count_mass,Can be counted,37,허리,0.7027027027027027
Waist,count_mass,Cannot be counted,37,허리,0.02702702702702703
Waist,count_mass,I don't know/It's hard to say,37,허리,0.2702702702702703
Waist,solidity,I don't know/It's hard to say,31,허리,0.3225806451612903
Waist,solidity,Not a solid,31,허리,0.0967741935483871
Waist,solidity,Solid,31,허리,0.5806451612903226
Wallet,category_organization,Color,29,지갑,0.034482758620689655
Wallet,category_organization,Form,29,지갑,0.6896551724137931
Wallet,category_organization,"Form, Color",29,지갑,0.034482758620689655
Wallet,category_organization,"Form, Color, Material",29,지갑,0.13793103448275862
Wallet,category_organization,"Form, Material",29,지갑,0.06896551724137931
Wallet,category_organization,Material,29,지갑,0.034482758620689655
Wallet,count_mass,Can be counted,30,지갑,0.9666666666666667
Wallet,count_mass,I don't know/It's hard to say,30,지갑,0.03333333333333333
Wallet,solidity,I don't know/It's hard to say,29,지갑,0.034482758620689655
Wallet,solidity,Solid,29,지갑,0.9655172413793104
Water,category_organization,"Color, Material",29,물,0.13793103448275862
Water,category_organization,Form,29,물,0.1724137931034483
Water,category_organization,"Form, Color",29,물,0.034482758620689655
Water,category_organization,"Form, Color, Material",29,물,0.06896551724137931
Water,category_organization,"Form, Material",29,물,0.27586206896551724
Water,category_organization,Material,29,물,0.27586206896551724
Water,category_organization,Not applicable,29,물,0.034482758620689655
Water,count_mass,Can be counted,31,물,0.3548387096774194
Water,count_mass,Cannot be counted,31,물,0.25806451612903225
Water,count_mass,I don't know/It's hard to say,31,물,0.3870967741935484
Water,solidity,I don't know/It's hard to say,39,물,0.3076923076923077
Water,solidity,Not a solid,39,물,0.6153846153846154
Water,solidity,Solid,39,물,0.07692307692307693
Watermelon,category_organization,Color,29,수박,0.034482758620689655
Watermelon,category_organization,Form,29,수박,0.5517241379310345
Watermelon,category_organization,"Form, Color",29,수박,0.06896551724137931
Watermelon,category_organization,"Form, Color, Material",29,수박,0.2413793103448276
Watermelon,category_organization,"Form, Material",29,수박,0.034482758620689655
Watermelon,category_organization,Material,29,수박,0.06896551724137931
Watermelon,count_mass,Can be counted,32,수박,0.90625
Watermelon,count_mass,I don't know/It's hard to say,32,수박,0.09375
Watermelon,solidity,I don't know/It's hard to say,29,수박,0.10344827586206896
Watermelon,solidity,Not a solid,29,수박,0.06896551724137931
Watermelon,solidity,Solid,29,수박,0.8275862068965517
Window,category_organization,Color,58,바람,0.017241379310344827
Window,category_organization,Color,58,창문,0.017241379310344827
